"","flightNumber","date","ALT_GIN","LAT_GIN","LON_GIN","PS_RVSM","PS_RVSM_FLAG","TAT_ND_R","TAT_ND_R_FLAG","RH_LIQ","O3_TECO","no_mr","no2_mr","no_u","no2_u","no_lod","no2_lod","co2_drymole","co2_flag","ch4_drymole","ch4_flag","ch4_bias","ch4_uncert","co2_bias","co2_uncert","chl","nh4","no3","org","so4","mass_bc_ugm3","n_bc"
"406","c392",2024-10-25T12:18:40+00:00,4626.60872650146,52.4869935750961,1.65149799995124,578.668046760559,0,263.800253391266,0,15.7488200187683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","c392",2024-10-25T12:18:50+00:00,4621.29368896484,52.4774635076523,1.63951321691275,578.860412406921,0,263.69675283432,0,14.5146188735962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","c392",2024-10-25T12:19:00+00:00,4621.52792053223,52.4708098292351,1.62311236746609,578.84128818512,0,263.717673778534,0,14.0331151008606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","c392",2024-10-25T12:19:10+00:00,4623.06819915771,52.4678729176521,1.60382228158414,578.695743942261,0,263.614245414734,0,12.6810591697693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","c392",2024-10-25T12:19:20+00:00,4621.7727722168,52.4689122796059,1.58376755602658,578.733557128906,0,263.605214118958,0,12.0180839538574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","c392",2024-10-25T12:19:30+00:00,4620.55077362061,52.4738685727119,1.56503236703575,578.798275947571,0,263.598332309723,0,11.855580997467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","c392",2024-10-25T12:19:40+00:00,4621.91916809082,52.4822777271271,1.54957460947335,578.677601051331,0,263.519688892365,0,11.6954621315002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","c392",2024-10-25T12:19:50+00:00,4620.02576141357,52.4933218479157,1.53898932263255,578.750936508179,0,263.480470848083,0,11.3929526329041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","c392",2024-10-25T12:20:00+00:00,4618.1246383667,52.5059183835983,1.53438554890454,578.826453781128,0,263.642884922028,0,11.6322824478149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","c392",2024-10-25T12:20:10+00:00,4618.90604705811,52.5188254952431,1.53618940971792,578.700326728821,0,263.86588344574,0,12.6561686515808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","c392",2024-10-25T12:20:20+00:00,4621.97684326172,52.5309813499451,1.54356820620596,578.52909450531,0,263.809645748138,0,12.8667114257813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","c392",2024-10-25T12:20:30+00:00,4624.94959106445,52.5424279093742,1.55357366986573,578.340625572205,0,263.81875629425,0,13.1352719306946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","c392",2024-10-25T12:20:40+00:00,4624.21990966797,52.5539338946342,1.56348147504032,578.448722648621,0,263.722978496551,0,13.8939303398132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","c392",2024-10-25T12:20:50+00:00,4626.41598052978,52.565446472168,1.57341281808913,578.316681098938,0,263.817961597443,0,14.9923891067505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","c392",2024-10-25T12:21:00+00:00,4626.03524627686,52.5769212961197,1.58350439704955,578.397889900207,0,263.849059772491,0,15.4820343971252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","c392",2024-10-25T12:21:10+00:00,4625.11694030762,52.5883128285408,1.59394031502306,578.497229194641,0,263.550099945068,0,15.1115091323853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","c392",2024-10-25T12:21:20+00:00,4625.85839691162,52.5995363593102,1.60490659438074,578.475827407837,0,263.537329864502,0,16.480811214447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","c392",2024-10-25T12:21:30+00:00,4624.78538665772,52.6106254339218,1.6162860058248,578.533491134644,0,263.484032726288,0,16.9650440216064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","c392",2024-10-25T12:21:40+00:00,4622.75272827148,52.6215748667717,1.62805980108678,578.647275161743,0,263.977914237976,0,14.7172080039978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","c392",2024-10-25T12:21:50+00:00,4623.77493133545,52.6324387431145,1.64008225575089,578.586180686951,0,263.677587604523,0,15.6021883010864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","c392",2024-10-25T12:22:00+00:00,4627.02954711914,52.6431305170059,1.65246851630509,578.353633880615,0,263.384520149231,0,17.0391240119934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","c392",2024-10-25T12:22:10+00:00,4617.23611602783,52.6522595643997,1.6676374707371,578.9468334198,0,263.621488857269,0,14.7422065734863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","c392",2024-10-25T12:22:20+00:00,4616.82256622314,52.6578019499779,1.68660338073969,578.993051338196,0,263.80104227066,0,13.1024500846863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","c392",2024-10-25T12:22:30+00:00,4624.03905334473,52.6591565966606,1.70711126103997,578.458132553101,0,263.771825027466,0,10.9279291152954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","c392",2024-10-25T12:22:40+00:00,4619.27704620361,52.6564448952675,1.72683559656143,578.766473007202,0,263.914212989807,0,10.8834703445435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","c392",2024-10-25T12:22:50+00:00,4616.56216430664,52.6500707387924,1.74365941658616,578.914514160156,0,264.067076969147,0,10.1997013092041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","c392",2024-10-25T12:23:00+00:00,4619.04238891602,52.6408428311348,1.75570304356515,578.699854660034,0,264.030989646912,0,9.57403707504272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","c392",2024-10-25T12:23:10+00:00,4618.47198944092,52.6298924207687,1.76176308728755,578.720613861084,0,263.879256248474,0,10.0801566123962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","c392",2024-10-25T12:23:20+00:00,4617.29943389893,52.6184746026993,1.76128911152482,578.791513824463,0,263.775267982483,0,10.3849842071533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","c392",2024-10-25T12:23:30+00:00,4621.92982788086,52.6077671647072,1.75484719090164,578.556897354126,0,263.716654682159,0,11.3893395423889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","c392",2024-10-25T12:23:40+00:00,4626.63399047852,52.5977880716324,1.74561701081693,578.30879573822,0,264.130078125,0,10.5821865081787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","c392",2024-10-25T12:23:50+00:00,4624.35813751221,52.5877016544342,1.73665730431676,578.453700256348,0,264.078922080994,0,11.7925372123718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","c392",2024-10-25T12:24:00+00:00,4621.92660522461,52.5772315382957,1.72891864478588,578.617717552185,0,263.697226428986,0,13.6607615470886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","c392",2024-10-25T12:24:10+00:00,4621.25575714111,52.5661258220673,1.72434011697769,578.639451217651,0,263.515960693359,0,14.6677810668945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","c392",2024-10-25T12:24:20+00:00,4623.61262817383,52.5551674127579,1.71913778185844,578.418055343628,0,263.661091423035,0,14.7260001182556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","c392",2024-10-25T12:24:30+00:00,4626.46216583252,52.545272231102,1.70979703813791,578.327944755554,0,263.682766342163,0,14.8676602363586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","c392",2024-10-25T12:24:40+00:00,4624.62346343994,52.5355758428574,1.69980721399188,578.473575782776,0,263.914039325714,0,14.8101584434509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","c392",2024-10-25T12:24:50+00:00,4624.93426208496,52.5258185267448,1.6899128973484,578.471068191528,0,263.881062221527,0,15.3135242462158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","c392",2024-10-25T12:25:00+00:00,4626.06764373779,52.5160409450531,1.68004512600601,578.393493652344,0,263.849634075165,0,15.9338851928711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","c392",2024-10-25T12:25:10+00:00,4625.45589294434,52.5062364816666,1.67020153142512,578.434114265442,0,263.858166599274,0,16.2733522415161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","c392",2024-10-25T12:25:20+00:00,4624.11607055664,52.4963949561119,1.66040056198835,578.522519302368,0,263.707198143005,0,15.2237532615662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","c392",2024-10-25T12:25:30+00:00,4619.94971466064,52.4871333122253,1.64924540221691,578.672707939148,0,263.563579273224,0,12.8587955474854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","c392",2024-10-25T12:25:40+00:00,4619.31293029785,52.4805108308792,1.63384259194136,578.758645439148,0,263.685359477997,0,12.8778092384338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","c392",2024-10-25T12:25:50+00:00,4617.4698928833,52.4775057673454,1.61540975421667,578.852268218994,0,263.642872905731,0,11.8510892868042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","c392",2024-10-25T12:26:00+00:00,4617.28909759522,52.4784640431404,1.59610732235014,578.858703613281,0,263.655958843231,0,11.7500448226929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","c392",2024-10-25T12:26:10+00:00,4617.42896270752,52.4833198904991,1.57811894342303,578.792967414856,0,263.678935050964,0,11.7114427566528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","c392",2024-10-25T12:26:20+00:00,4617.32418518066,52.4915794968605,1.56340970657766,578.765625,0,263.557923316956,0,11.5764175415039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","c392",2024-10-25T12:26:30+00:00,4616.08241882324,52.5024140357971,1.5536093197763,578.825653457642,0,263.42687702179,0,11.3613368988037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","c392",2024-10-25T12:26:40+00:00,4613.79775543213,52.5146923780441,1.54985135644674,578.921605110168,0,263.739447021484,0,11.7984601974487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","c392",2024-10-25T12:26:50+00:00,4615.7801574707,52.5271376013756,1.55237291306257,578.764373016357,0,263.922783946991,0,12.5364408493042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","c392",2024-10-25T12:27:00+00:00,4618.29287414551,52.5388123512268,1.55990914441645,578.590246200562,0,263.911598205566,0,12.7297106742859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","c392",2024-10-25T12:27:10+00:00,4620.87981872559,52.5497053027153,1.57020352222025,578.458895874023,0,263.820951938629,0,12.9115195274353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","c392",2024-10-25T12:27:20+00:00,4618.66982879639,52.560536468029,1.58079048320651,578.643333435059,0,263.799547958374,0,13.2038004875183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","c392",2024-10-25T12:27:30+00:00,4621.61396331787,52.5713072419167,1.59163230508566,578.483640098572,0,263.758365726471,0,13.9871025085449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","c392",2024-10-25T12:27:40+00:00,4623.53807830811,52.5820285797119,1.60262103825808,578.375288772583,0,263.647831535339,0,15.2964663505554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","c392",2024-10-25T12:27:50+00:00,4623.22155303955,52.5927458763123,1.61372044086456,578.427428817749,0,263.528956508636,0,14.8217865943909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","c392",2024-10-25T12:28:00+00:00,4623.83706512451,52.603439283371,1.62497901245952,578.415329551697,0,263.489127445221,0,13.7510258674622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","c392",2024-10-25T12:28:10+00:00,4623.16230010986,52.6140435695648,1.63652753122151,578.484621620178,0,263.498241710663,0,14.3485898971558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","c392",2024-10-25T12:28:20+00:00,4623.35218394886,52.6245930112641,1.64829060650171,578.476699829102,0,263.585300445557,0,16.5440203666687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","c392",2024-10-25T12:28:30+00:00,4623.91774833464,52.6350841582008,1.66031143134664,578.432226371765,0,263.605738258362,0,17.1013824462891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","c392",2024-10-25T12:28:40+00:00,4618.78570575774,52.6442654409379,1.67481745672076,578.687886810303,0,263.475580692291,0,17.4843599319458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","c392",2024-10-25T12:28:50+00:00,4614.55551864959,52.6500740529602,1.6932611009544,579.002503204346,0,263.546783161163,0,16.4222106933594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","c392",2024-10-25T12:29:00+00:00,4619.31107036148,52.6518763479394,1.71350570270634,578.714925384522,0,263.444825839996,0,15.7095350265503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","c392",2024-10-25T12:29:10+00:00,4620.67762569798,52.6496783169833,1.73324967103318,578.606525993347,0,263.602898788452,0,13.4935483932495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","c392",2024-10-25T12:29:20+00:00,4620.99911068525,52.6439180404041,1.75054944981602,578.610486030579,0,263.693220901489,0,12.4911877632141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","c392",2024-10-25T12:29:30+00:00,4620.23755418544,52.6354258785427,1.76403387624268,578.608561515808,0,263.694746494293,0,12.551383972168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","c392",2024-10-25T12:29:40+00:00,4618.64903751959,52.6249605495728,1.77241417681536,578.728904342651,0,263.553423118591,0,12.3855716705322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","c392",2024-10-25T12:29:50+00:00,4619.45723176675,52.6135472862698,1.77459150945131,578.672546386719,0,263.706396865845,0,13.085558795929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","c392",2024-10-25T12:30:00+00:00,4619.02377118437,52.6024435754854,1.77022189966937,578.743228340149,0,264.015800952911,0,11.767564868927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","c392",2024-10-25T12:30:10+00:00,4624.36074035071,52.5922905135678,1.76139061428536,578.490839004517,0,263.786936187744,0,12.9362323760986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","c392",2024-10-25T12:30:20+00:00,4624.52344515331,52.5825638606631,1.75124182484367,578.449303436279,0,263.850046730042,0,13.2513980865479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","c392",2024-10-25T12:30:30+00:00,4622.76488415948,52.5739307822105,1.73861074260783,578.602819633484,0,263.584288787842,0,14.7911247253418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","c392",2024-10-25T12:30:40+00:00,4624.10846578664,52.5658962285631,1.724839901102,578.485423278809,0,263.590892219543,0,16.2124423027039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","c392",2024-10-25T12:30:50+00:00,4620.50158729673,52.5562285539872,1.71431914952855,578.799378013611,0,263.552703475952,0,17.663405418396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","c392",2024-10-25T12:31:00+00:00,4631.32849082827,52.5461362641433,1.70478854844563,578.123885154724,0,263.745943832397,0,16.0325063705444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","c392",2024-10-25T12:31:10+00:00,4625.91678095611,52.535952098691,1.69543915071458,578.457224845886,0,263.738686847687,0,15.9676790237427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","c392",2024-10-25T12:31:20+00:00,4625.68525451851,52.5253854350984,1.68707242654782,578.530693244934,0,263.729487228394,0,16.1190452575684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","c392",2024-10-25T12:31:30+00:00,4628.74947804418,52.5146200006658,1.67932070945871,578.333866882324,0,263.68258266449,0,15.6883099555969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","c392",2024-10-25T12:31:40+00:00,4626.37133865596,52.5039546452346,1.67106741610739,578.517508125305,0,263.710818481445,0,15.1554112434387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","c392",2024-10-25T12:31:50+00:00,4624.2102609473,52.4935435591073,1.66181422998913,578.683950805664,0,263.634485244751,0,13.3519173622131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","c392",2024-10-25T12:32:00+00:00,4626.49129512392,52.4836626919833,1.65111481732336,578.483421707153,0,263.585977649689,0,12.5134474754333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","c392",2024-10-25T12:32:10+00:00,4618.52229003906,52.4759364485741,1.63644384145737,578.947019386291,0,263.558358097076,0,11.6739586830139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","c392",2024-10-25T12:32:20+00:00,4620.08820800781,52.4718522548676,1.618000651896,578.827114677429,0,263.56539516449,0,11.1327180862427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","c392",2024-10-25T12:32:30+00:00,4621.33219604492,52.471808552742,1.59812978245318,578.807236480713,0,263.514698696136,0,10.4912747383118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","c392",2024-10-25T12:32:40+00:00,4589.00806274414,52.4756944179535,1.57885178290308,581.210181617737,0,263.818475341797,0,10.4031455039978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","c392",2024-10-25T12:32:50+00:00,4549.88143920898,52.4831998586655,1.56228784956038,584.131805610657,0,264.221753406525,0,10.0982410430908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","c392",2024-10-25T12:33:00+00:00,4512.82826080322,52.4933372735977,1.54972722269595,587.026680755615,0,264.458628368378,0,10.6883370399475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","c392",2024-10-25T12:33:10+00:00,4472.96104736328,52.5049556732178,1.54133954197168,589.796582603455,0,264.400729751587,0,14.8145740509033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","c392",2024-10-25T12:33:20+00:00,4438.39867248535,52.5175896525383,1.53939542844892,592.309561347961,0,264.729695320129,0,17.4118322372437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","c392",2024-10-25T12:33:30+00:00,4427.00325164795,52.5299093484879,1.54411099106073,593.178377532959,0,265.114454460144,0,12.5088174819946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","c392",2024-10-25T12:33:40+00:00,4438.18548583984,52.5415259480476,1.5524043276906,592.398916435242,0,265.109238147736,0,10.8086015701294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","c392",2024-10-25T12:33:50+00:00,4435.32500152588,52.5530168056488,1.56084947325289,592.579759216309,0,265.02113609314,0,11.4017574310303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","c392",2024-10-25T12:34:00+00:00,4432.39151611328,52.5642080426216,1.57011350393295,592.780437088013,0,265.019263744354,0,11.9339350700378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","c392",2024-10-25T12:34:10+00:00,4435.70876617432,52.5748683929443,1.58085898682475,592.595836448669,0,264.735640716553,0,16.0369589805603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","c392",2024-10-25T12:34:20+00:00,4433.37037506103,52.5852138996124,1.59247471131384,592.751127815247,0,264.747898101807,0,16.3519476890564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","c392",2024-10-25T12:34:30+00:00,4435.12281646728,52.595240676403,1.60487815141678,592.668400192261,0,264.41034488678,0,22.6020988464355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","c392",2024-10-25T12:34:40+00:00,4436.82393951416,52.6050195813179,1.61784667372704,592.570679092407,0,264.46500787735,0,22.570756149292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","c392",2024-10-25T12:34:50+00:00,4437.76770172119,52.6146696329117,1.6312261916697,592.55752658844,0,264.685415267944,0,17.737246131897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","c392",2024-10-25T12:35:00+00:00,4440.27680053711,52.6242881417274,1.64485412091017,592.410919189453,0,264.503206825256,0,20.0376585006714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
